iter	Logloss
1512	0.5804100725
1513	0.5804047991
1514	0.5803990095
1515	0.5803938337
1516	0.5803891602
1517	0.580385505
1518	0.5803806362
1519	0.5803769531
1520	0.5803704102
1521	0.5803661691
1522	0.5803614676
1523	0.5803561105
1524	0.5803485352
1525	0.5803434291
1526	0.5803394252
1527	0.5803341797
1528	0.5803304827
1529	0.5803251953
1530	0.5803177037
1531	0.5803103934
1532	0.5803037249
1533	0.5802989118
1534	0.5802955078
1535	0.580289774
1536	0.5802847935
1537	0.580277832
1538	0.5802738002
1539	0.5802690569
1540	0.5802630999
1541	0.5802579381
1542	0.5802515625
1543	0.5802460798
1544	0.5802387416
1545	0.5802341099
1546	0.5802314872
1547	0.5802256557
1548	0.5802162807
1549	0.5802105748
1550	0.580203697
1551	0.5801979213
1552	0.5801976562
1553	0.5801923828
1554	0.5801849609
1555	0.5801798549
1556	0.580175014
1557	0.5801694196
1558	0.5801580776
1559	0.5801536691
1560	0.5801506278
1561	0.5801470703
1562	0.5801412807
1563	0.5801358956
1564	0.5801304827
1565	0.580125
1566	0.5801182059
1567	0.5801114816
1568	0.5801050223
1569	0.5801013114
1570	0.580095173
1571	0.5800907645
1572	0.5800853934
1573	0.5800816127
1574	0.5800762695
1575	0.5800716099
1576	0.5800662807
1577	0.580059361
1578	0.58005226
1579	0.5800481166
1580	0.5800422573
1581	0.5800371791
1582	0.5800273158
1583	0.5800229074
1584	0.5800165458
1585	0.5800096401
1586	0.580006236
1587	0.5799995117
1588	0.5799929687
1589	0.579988909
1590	0.5799851702
1591	0.5799802037
1592	0.5799754464
1593	0.579970173
1594	0.579965067
1595	0.5799595145
1596	0.5799566685
1597	0.5799524833
1598	0.5799463309
1599	0.5799384068
1600	0.5799337751
1601	0.5799296456
1602	0.5799236328
1603	0.5799148856
1604	0.5799112026
1605	0.5799037807
1606	0.5798996094
1607	0.5798932617
1608	0.5798870396
1609	0.579882952
1610	0.5798796596
1611	0.5798698382
1612	0.5798651646
1613	0.5798606864
1614	0.5798552734
1615	0.5798489258
1616	0.5798456194
1617	0.5798371094
1618	0.5798297154
1619	0.5798239676
1620	0.5798203544
1621	0.5798140346
1622	0.5798088867
1623	0.5798022182
1624	0.5797967076
1625	0.5797918527
1626	0.5797872907
1627	0.5797815569
1628	0.5797773856
1629	0.5797769392
1630	0.5797690848
1631	0.5797614397
1632	0.5797564035
1633	0.5797518276
1634	0.5797487026
1635	0.5797455078
1636	0.5797397321
1637	0.5797342076
1638	0.5797310407
1639	0.5797255301
1640	0.5797200474
1641	0.5797126256
1642	0.5797072405
1643	0.5797033622
1644	0.5796982003
1645	0.5796949637
1646	0.5796881557
1647	0.579684096
1648	0.579678418
1649	0.5796737026
1650	0.5796687779
1651	0.5796634487
1652	0.5796623744
1653	0.5796622349
1654	0.579655971
1655	0.5796502232
1656	0.5796462193
1657	0.5796461217
1658	0.579638365
1659	0.5796324079
1660	0.5796286691
1661	0.5796253209
1662	0.5796214425
1663	0.5796172573
1664	0.5796145089
1665	0.5796092076
1666	0.5796038923
1667	0.5795950195
1668	0.5795904576
1669	0.5795856027
1670	0.5795803571
1671	0.5795753209
1672	0.5795688477
1673	0.5795639648
1674	0.579559947
1675	0.5795552176
1676	0.5795500558
1677	0.5795448661
1678	0.5795409319
1679	0.5795361049
1680	0.5795303711
1681	0.5795245675
1682	0.5795201451
1683	0.5795139788
1684	0.579507673
1685	0.5795033761
1686	0.579500572
1687	0.5794937779
1688	0.5794881696
1689	0.579484375
1690	0.5794797991
1691	0.5794727679
1692	0.5794676618
1693	0.5794602539
1694	0.5794553153
1695	0.5794511719
1696	0.5794460798
1697	0.5794404297
1698	0.5794354213
1699	0.5794300223
1700	0.5794259208
1701	0.5794202985
1702	0.579414495
1703	0.5794098912
1704	0.5794056362
1705	0.5794001116
1706	0.5793923828
1707	0.5793885742
1708	0.5793844448
1709	0.5793794503
1710	0.5793741908
1711	0.5793667271
1712	0.5793631836
1713	0.5793580357
1714	0.579351144
1715	0.5793472656
1716	0.579347168
1717	0.5793470424
1718	0.5793420201
1719	0.5793323103
1720	0.5793228237
1721	0.5793226423
1722	0.5793185268
1723	0.5793119978
1724	0.5793078962
1725	0.5793030134
1726	0.5792992606
1727	0.5792912667
1728	0.5792867606
1729	0.5792809989
1730	0.5792756557
1731	0.5792701032
1732	0.5792634905
1733	0.5792595145
1734	0.5792515625
1735	0.5792463588
1736	0.5792406808
1737	0.5792363979
1738	0.5792311942
1739	0.5792249581
1740	0.5792193499
1741	0.5792158203
1742	0.5792102818
1743	0.5792040597
1744	0.5792001535
1745	0.5791947126
1746	0.5791893415
1747	0.5791856306
1748	0.5791819894
1749	0.5791776925
1750	0.5791717355
1751	0.5791676897
1752	0.5791609235
1753	0.5791568917
1754	0.5791512137
1755	0.5791505859
1756	0.5791452846
1757	0.5791433036
1758	0.5791393973
1759	0.5791339146
1760	0.5791293806
1761	0.579123577
1762	0.5791192662
1763	0.5791107422
1764	0.5791052455
1765	0.5791019113
1766	0.5790958705
1767	0.5790918108
1768	0.579086077
1769	0.5790819196
1770	0.5790773717
1771	0.579072168
1772	0.5790661412
1773	0.579061928
1774	0.5790567801
1775	0.5790503906
1776	0.5790434152
1777	0.5790387974
1778	0.5790272461
1779	0.5790214146
1780	0.5790148856
1781	0.57901137
1782	0.5790033064
1783	0.5789982143
1784	0.5789917969
1785	0.5789849609
1786	0.5789813198
1787	0.5789715681
1788	0.5789668806
1789	0.5789593052
1790	0.5789558175
1791	0.578950558
1792	0.5789455915
1793	0.5789403739
1794	0.5789329799
1795	0.578927274
1796	0.5789239258
1797	0.5789183873
1798	0.5789148438
1799	0.578909361
1800	0.5789053153
1801	0.5788999023
1802	0.5788948382
1803	0.5788888672
1804	0.5788838449
1805	0.5788793248
1806	0.5788739118
1807	0.5788673131
1808	0.5788625698
1809	0.5788580218
1810	0.5788529436
1811	0.5788476981
1812	0.5788414063
1813	0.5788368025
1814	0.5788290318
1815	0.5788266323
1816	0.5788207589
1817	0.5788155273
1818	0.5788077985
1819	0.5788016881
1820	0.5787972238
1821	0.5787939453
1822	0.5787881278
1823	0.5787841657
1824	0.5787787946
1825	0.5787714425
1826	0.5787627232
1827	0.5787577288
1828	0.5787530692
1829	0.5787488002
1830	0.5787454241
1831	0.5787417271
1832	0.5787367048
1833	0.5787336914
1834	0.5787297015
1835	0.5787261161
1836	0.5787191825
1837	0.5787147461
1838	0.5787087751
1839	0.5787047015
1840	0.5786999163
1841	0.5786933454
1842	0.5786884487
1843	0.5786883789
1844	0.578684361
1845	0.5786775112
1846	0.5786727958
1847	0.5786682617
1848	0.5786579939
1849	0.5786524972
1850	0.5786487863
1851	0.5786422573
1852	0.5786373186
1853	0.578631808
1854	0.5786263114
1855	0.5786262137
1856	0.5786206194
1857	0.5786165876
1858	0.5786126395
1859	0.5786085798
1860	0.5786036412
1861	0.5786004185
1862	0.5785952427
1863	0.5785895926
1864	0.5785836775
1865	0.5785790179
1866	0.5785734096
1867	0.5785694057
1868	0.5785648717
1869	0.5785648158
1870	0.5785552595
1871	0.5785520229
1872	0.5785468471
1873	0.5785445592
1874	0.5785394392
1875	0.5785347796
1876	0.5785305804
1877	0.5785263532
1878	0.5785114816
1879	0.5785056362
1880	0.5785002093
1881	0.5784958845
1882	0.5784925642
1883	0.5784923131
1884	0.5784866908
1885	0.5784819057
1886	0.5784761161
1887	0.5784694057
1888	0.5784643694
1889	0.5784605748
1890	0.5784564174
1891	0.5784526088
1892	0.5784471819
1893	0.5784409877
1894	0.578435798
1895	0.5784316964
1896	0.5784259068
1897	0.5784209682
1898	0.5784152344
1899	0.5784091518
1900	0.5784037109
1901	0.5783979213
1902	0.5783967494
1903	0.578393471
1904	0.5783876116
1905	0.5783837054
1906	0.5783784738
1907	0.5783728655
1908	0.5783668108
1909	0.5783621094
1910	0.5783579381
1911	0.578346582
1912	0.5783426339
1913	0.5783385045
1914	0.5783337612
1915	0.578329269
1916	0.5783250558
1917	0.5783205497
1918	0.5783164481
1919	0.5783113142
1920	0.5783018973
1921	0.5782876535
1922	0.578280678
1923	0.5782760184
1924	0.5782702846
1925	0.5782647879
1926	0.5782586356
1927	0.5782542969
1928	0.5782526228
1929	0.5782458426
1930	0.57824149
1931	0.5782388114
1932	0.5782349749
1933	0.5782283064
1934	0.5782246512
1935	0.5782191267
1936	0.5782101563
1937	0.5782052037
1938	0.5782001395
1939	0.5781998186
1940	0.57819488
1941	0.5781900112
1942	0.5781855748
1943	0.5781826311
1944	0.5781795061
1945	0.5781756278
1946	0.5781704939
1947	0.5781648019
1948	0.5781577009
1949	0.5781527065
1950	0.5781492048
1951	0.5781458566
1952	0.5781390765
1953	0.5781342355
1954	0.5781295619
1955	0.5781248047
1956	0.5781217076
1957	0.5781160156
1958	0.5781114118
1959	0.5781075195
1960	0.5781030552
1961	0.5780978237
1962	0.5780879325
1963	0.5780875837
1964	0.5780825893
1965	0.5780786272
1966	0.5780742606
1967	0.5780684012
1968	0.5780623744
1969	0.5780590123
1970	0.5780528878
1971	0.5780521484
1972	0.5780464844
1973	0.5780421177
1974	0.578037207
1975	0.5780320731
1976	0.5780215681
1977	0.578017034
1978	0.5780120815
1979	0.5780086635
1980	0.5780033482
1981	0.5779978934
1982	0.5779916574
1983	0.5779876814
1984	0.5779841936
1985	0.577980957
1986	0.5779763672
1987	0.577975865
1988	0.5779695592
1989	0.5779645368
1990	0.5779602818
1991	0.5779531948
1992	0.5779486328
1993	0.5779412528
1994	0.5779364955
1995	0.5779299386
1996	0.5779199777
1997	0.5779158761
1998	0.577915346
1999	0.5779123326
